Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,avg_cost_for_one,Cuisine Count,Cuisines_Mean_Rating,Cuisines_Mean_Rating_Avg,Price_TableBooking
309545,Kathi Junction,1,Noida,54,"MSX Mall, Greater Noida","MSX Mall, Greater Noida, Noida",77.5281474,28.4578535,['Fast Food'],400,Indian Rupees(Rs.),0,1,0,0,1,3.5,3,3,83,200.0,1,[2.5630916414904332],2.5630916414904332,0
310067,Golden Chaat,1,Noida,44,"MSX Mall, Greater Noida","MSX Mall, Greater Noida, Noida",77.5281286,28.4581066,['Fast Food'],100,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,2,50.0,1,[2.5630916414904332],2.5630916414904332,0
18430587,Malt n Brew,1,Noida,92,"Park Ascent, Sector 62, Noida","Park Ascent, Sector 62, Noida, Noida",0.0,0.0,"['North Indian', 'Continental', 'Chinese']",2000,Indian Rupees(Rs.),1,0,0,0,4,3.159626436781609,0,0,0,1000.0,3,"[2.5104545454545453, 3.5187500000000003, 2.621023765996344]",2.8834094371502963,4
6033,Cakewalk - Park Plaza,1,Noida,43,"Park Plaza Hotel, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida, Noida",77.3506896,28.6038697,['Bakery'],500,Indian Rupees(Rs.),0,0,0,0,2,3.4,2,2,25,250.0,1,[2.4409395973154364],2.4409395973154364,0
6036,New Town Lounge - Park Plaza,1,Noida,43,"Park Plaza Hotel, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida, Noida",77.3503437,28.6039396,['Continental'],2000,Indian Rupees(Rs.),1,0,0,0,4,3.2,2,2,32,1000.0,1,[3.5187500000000003],3.5187500000000003,4
1669,New Town Cafe - Park Plaza,1,Noida,43,"Park Plaza Hotel, Sector 55, Noida","Park Plaza Hotel, Sector 55, Noida, Noida",77.3497156,28.6037907,"['Continental', 'Chinese', 'North Indian']",2800,Indian Rupees(Rs.),1,0,0,0,4,4.1,4,4,228,1400.0,3,"[3.5187500000000003, 2.621023765996344, 2.5104545454545453]",2.8834094371502963,4
3924,S-18 - Radisson Blu,1,Noida,41,"Radisson Blu, Sector 18, Noida","Radisson Blu, Sector 18, Noida, Noida",77.32218973,28.56859793,"['Mediterranean', 'Continental', 'North Indian', 'Italian']",3200,Indian Rupees(Rs.),1,0,0,0,4,3.5,3,3,218,1600.0,4,"[3.9482142857142857, 3.5187500000000003, 2.5104545454545453, 3.562041884816754]",3.3848651789963964,4
18383511,Foodicious,1,Noida,27,Sector 1,"Sector 1, Noida",77.3129503,28.5872879,"['Fast Food', 'Street Food']",300,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,150.0,2,"[2.5630916414904332, 2.356049822064057]",2.4595707317772453,0
18245267,Rasoi Dil Se,1,Noida,43,Sector 1,"Sector 1, Noida",77.31409,28.5891934,"['North Indian', 'Chinese', 'Continental']",400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,2,200.0,3,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.8834094371502967,0
304496,Chip Chap Shahi Corner,1,Noida,48,Sector 10,"Sector 10, Noida",77.3251735,28.5949741,['North Indian'],200,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,12,100.0,1,[2.5104545454545453],2.5104545454545453,0
308670,Mother's Kitchen,1,Noida,23,Sector 10,"Sector 10, Noida",77.333568,28.5922973,['North Indian'],100,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,6,50.0,1,[2.5104545454545453],2.5104545454545453,0
18462632,Food Express,1,Noida,22,Sector 10,"Sector 10, Noida",77.33208809,28.58894661,"['North Indian', 'Mughlai', 'Chinese']",500,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,2,250.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18322648,Lemonier,1,Noida,34,Sector 10,"Sector 10, Noida",77.3307374,28.5881489,['Bakery'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,100.0,1,[2.4409395973154364],2.4409395973154364,0
18356045,Punjabi Zaika,1,Noida,21,Sector 10,"Sector 10, Noida",77.3303336,28.5878866,['North Indian'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,100.0,1,[2.5104545454545453],2.5104545454545453,0
18126101,Robins Sweets & Restaurant,1,Noida,42,Sector 10,"Sector 10, Noida",77.3323864,28.5914816,['North Indian'],350,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,175.0,1,[2.5104545454545453],2.5104545454545453,0
18273622,TBH ��� To Be Healthy,1,Noida,23,Sector 10,"Sector 10, Noida",77.331231,28.589854,"['Juices', 'Healthy Food']",500,Indian Rupees(Rs.),0,1,0,0,2,4.0,4,4,76,250.0,2,"[2.993103448275862, 3.0813333333333333]",3.0372183908045978,0
5742,Mehfill,1,Noida,62,Sector 11,"Sector 11, Noida",77.3355334,28.597946,"['North Indian', 'Chinese', 'Mughlai']",600,Indian Rupees(Rs.),0,1,0,0,2,2.7,2,2,90,300.0,3,"[2.5104545454545453, 2.621023765996344, 2.609949748743719]",2.5804760200648693,0
311186,Punjabi Pakwaan,1,Noida,38,Sector 11,"Sector 11, Noida",77.3357155,28.5977441,"['North Indian', 'Chinese']",800,Indian Rupees(Rs.),1,1,0,0,2,3.3,2,2,34,400.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,2
2331,Santushti,1,Noida,59,Sector 11,"Sector 11, Noida",77.335798,28.5976276,"['South Indian', 'North Indian', 'Chinese']",300,Indian Rupees(Rs.),0,1,0,0,1,2.6,2,2,70,150.0,3,"[2.469811320754717, 2.5104545454545453, 2.621023765996344]",2.5337632107352017,0
2329,Uncle's,1,Noida,42,Sector 11,"Sector 11, Noida",77.3358973,28.5976456,"['North Indian', 'Mughlai', 'Chinese']",600,Indian Rupees(Rs.),0,1,0,0,2,3.4,2,2,190,300.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18382363,Cafe Limelight,1,Noida,48,Sector 11,"Sector 11, Noida",77.338766,28.6003782,"['Cafe', 'North Indian', 'Italian']",900,Indian Rupees(Rs.),0,1,0,0,2,3.7,3,3,38,450.0,3,"[3.321194879089616, 2.5104545454545453, 3.562041884816754]",3.131230436453638,0
18456760,Rendezvous Adda,1,Noida,54,Sector 11,"Sector 11, Noida",0.0,0.0,"['North Indian', 'Bengali']",400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,200.0,2,"[2.5104545454545453, 3.006896551724138]",2.7586755485893417,0
18435292,Wow Noodle,1,Noida,55,Sector 11,"Sector 11, Noida",77.335507,28.5978273,['Chinese'],550,Indian Rupees(Rs.),0,1,0,0,2,3.159626436781609,0,0,0,275.0,1,[2.621023765996344],2.621023765996344,0
18435286,Wraps Cafe,1,Noida,55,Sector 11,"Sector 11, Noida",77.3356238,28.5976592,"['Fast Food', 'North Indian']",400,Indian Rupees(Rs.),0,1,0,0,1,3.159626436781609,0,0,2,200.0,2,"[2.5630916414904332, 2.5104545454545453]",2.5367730934724895,0
18243997,Alley's Urbane Cafe,1,Noida,80,Sector 110,"Sector 110, Noida",77.36543566,28.5391348,"['Cafe', 'Italian', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.2,2,2,33,200.0,3,"[3.321194879089616, 3.562041884816754, 2.621023765996344]",3.168086843300904,0
18268352,Backstreet Kitchen,1,Noida,64,Sector 110,"Sector 110, Noida",77.36520298,28.53920932,"['North Indian', 'Mughlai', 'Chinese']",500,Indian Rupees(Rs.),0,1,0,0,2,3.4,2,2,33,250.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18463699,Berco's,1,Noida,48,Sector 110,"Sector 110, Noida",77.365561,28.538929,"['Chinese', 'Thai']",1100,Indian Rupees(Rs.),1,0,0,0,3,3.1,2,2,9,550.0,2,"[2.621023765996344, 3.6598290598290597]",3.140426412912702,3
18376508,Breaktym,1,Noida,63,Sector 110,"Sector 110, Noida",77.369517,28.545627,"['North Indian', 'Mughlai']",400,Indian Rupees(Rs.),0,1,0,0,1,2.6,2,2,11,200.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18146402,Chawla's 2,1,Noida,63,Sector 110,"Sector 110, Noida",77.38715278,28.53304444,"['North Indian', 'Mughlai', 'Chinese']",1400,Indian Rupees(Rs.),0,1,0,0,3,2.5,2,2,12,700.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18216904,Chicken Kraft,1,Noida,46,Sector 110,"Sector 110, Noida",77.38628581,28.53268571,"['North Indian', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,4,200.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
5634,Chinese By Nature,1,Noida,26,Sector 110,"Sector 110, Noida",77.38746263,28.53393492,['Chinese'],400,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,19,200.0,1,[2.621023765996344],2.621023765996344,0
4541,DV's Chinese Kitchen,1,Noida,44,Sector 110,"Sector 110, Noida",77.38743782,28.53383506,['Chinese'],300,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,10,150.0,1,[2.621023765996344],2.621023765996344,0
8226,Evergreen Sweets,1,Noida,50,Sector 110,"Sector 110, Noida",77.38730572,28.5333408,"['Mithai', 'Street Food']",200,Indian Rupees(Rs.),0,0,0,0,1,2.6,2,2,16,100.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
18254527,Green Chick Chop,1,Noida,18,Sector 110,"Sector 110, Noida",77.38739792,28.53350929,"['Raw Meats', 'Fast Food', 'North Indian']",350,Indian Rupees(Rs.),0,0,0,0,1,2.9,2,2,7,175.0,3,"[2.1526315789473687, 2.5630916414904332, 2.5104545454545453]",2.4087259219641157,0
18409725,Hyderabad Delights,1,Noida,66,Sector 110,"Sector 110, Noida",77.38514822,28.53280177,"['North Indian', 'Mughlai', 'Hyderabadi']",400,Indian Rupees(Rs.),0,0,0,0,1,3.3,2,2,13,200.0,3,"[2.5104545454545453, 2.609949748743719, 3.5153846153846158]",2.878596303194293,0
310208,Kabab And Tadka,1,Noida,71,Sector 110,"Sector 110, Noida",77.36518085,28.5390865,['North Indian'],600,Indian Rupees(Rs.),0,1,0,0,2,2.5,2,2,36,300.0,1,[2.5104545454545453],2.5104545454545453,0
8228,Kanha Bhog,1,Noida,25,Sector 110,"Sector 110, Noida",77.38745894,28.53358145,"['Mithai', 'Street Food']",150,Indian Rupees(Rs.),0,0,0,0,1,2.6,2,2,26,75.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
8236,Mezbaan Jaika Restaurant,1,Noida,46,Sector 110,"Sector 110, Noida",77.3871696,28.53330811,"['Biryani', 'North Indian', 'Fast Food']",500,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,18,250.0,3,"[2.4203389830508475, 2.5104545454545453, 2.5630916414904332]",2.497961723331942,0
18415343,Pind Balluchi,1,Noida,101,Sector 110,"Sector 110, Noida",77.36554932,28.53949767,"['Biryani', 'North Indian', 'Mughlai']",1000,Indian Rupees(Rs.),0,1,0,0,3,2.6,2,2,26,500.0,3,"[2.4203389830508475, 2.5104545454545453, 2.609949748743719]",2.5135810924163704,0
18133476,Red Capsicum,1,Noida,22,Sector 110,"Sector 110, Noida",77.386751,28.533164,['North Indian'],500,Indian Rupees(Rs.),0,1,0,0,2,2.6,2,2,25,250.0,1,[2.5104545454545453],2.5104545454545453,0
18381224,Singh Foods,1,Noida,42,Sector 110,"Sector 110, Noida",77.36533742,28.53922405,"['North Indian', 'Mughlai']",700,Indian Rupees(Rs.),0,1,0,0,2,3.2,2,2,7,350.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18440751,Sparrows At Home Bakery & Cafe,1,Noida,49,Sector 110,"Sector 110, Noida",77.3682633,28.54079875,"['Cafe', 'Bakery']",500,Indian Rupees(Rs.),0,0,0,0,2,3.3,2,2,13,250.0,2,"[3.321194879089616, 2.4409395973154364]",2.881067238202526,0
306560,The New Koyla Kitchen,1,Noida,24,Sector 110,"Sector 110, Noida",77.38676123,28.53422092,"['North Indian', 'Chinese']",600,Indian Rupees(Rs.),0,1,0,0,2,2.7,2,2,36,300.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18371428,They�_����,1,Noida,61,Sector 110,"Sector 110, Noida",77.38501411,28.52840456,"['North Indian', 'Mughlai', 'Chinese']",800,Indian Rupees(Rs.),0,1,0,0,2,3.4,2,2,13,400.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18372251,Your Spicy Kitchen,1,Noida,56,Sector 110,"Sector 110, Noida",0.0,0.0,"['Mughlai', 'Continental', 'Chinese']",800,Indian Rupees(Rs.),1,0,0,0,2,3.1,2,2,8,400.0,3,"[2.609949748743719, 3.5187500000000003, 2.621023765996344]",2.916574504913354,2
312369,Yumm Biryani,1,Noida,54,Sector 110,"Sector 110, Noida",77.36609716,28.53932095,"['Biryani', 'Mughlai']",550,Indian Rupees(Rs.),0,1,0,0,2,3.2,2,2,27,275.0,2,"[2.4203389830508475, 2.609949748743719]",2.5151443658972834,0
307014,Aureo Dine & Bake House,1,Noida,36,Sector 110,"Sector 110, Noida",77.38755785,28.53404095,"['North Indian', 'Chinese', 'Continental']",1000,Indian Rupees(Rs.),1,1,0,0,3,3.5,3,3,367,500.0,3,"[2.5104545454545453, 2.621023765996344, 3.5187500000000003]",2.8834094371502967,3
18332064,Being Truckers,1,Noida,41,Sector 110,"Sector 110, Noida",77.37825595,28.53174637,['Fast Food'],550,Indian Rupees(Rs.),0,1,0,0,2,3.8,3,3,99,275.0,1,[2.5630916414904332],2.5630916414904332,0
18216939,China Leaf,1,Noida,62,Sector 110,"Sector 110, Noida",77.36627284,28.53928884,"['Chinese', 'Thai']",650,Indian Rupees(Rs.),0,1,0,0,2,3.7,3,3,115,325.0,2,"[2.621023765996344, 3.6598290598290597]",3.140426412912702,0
18378014,Mera Vala Dabba,1,Noida,88,Sector 110,"Sector 110, Noida",77.366061,28.539277,['North Indian'],400,Indian Rupees(Rs.),0,1,0,0,1,3.6,3,3,18,200.0,1,[2.5104545454545453],2.5104545454545453,0
18157400,Moti Mahal Delux- Legendary Culinary,1,Noida,67,Sector 110,"Sector 110, Noida",77.36619238,28.53941873,"['North Indian', 'Mughlai']",900,Indian Rupees(Rs.),0,1,0,0,2,3.6,3,3,72,450.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18057810,Noshh,1,Noida,72,Sector 110,"Sector 110, Noida",77.36621249,28.53921168,['North Indian'],850,Indian Rupees(Rs.),0,1,0,0,2,3.6,3,3,56,425.0,1,[2.5104545454545453],2.5104545454545453,0
18252385,Tadqa Tandoor Express,1,Noida,104,Sector 110,"Sector 110, Noida",77.36540817,28.53905704,"['North Indian', 'Mughlai']",750,Indian Rupees(Rs.),0,1,0,0,2,3.6,3,3,108,375.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18421504,The Kebab Company,1,Noida,89,Sector 110,"Sector 110, Noida",77.36600563,28.53925998,"['Fast Food', 'North Indian']",400,Indian Rupees(Rs.),0,1,0,0,1,3.5,3,3,21,200.0,2,"[2.5630916414904332, 2.5104545454545453]",2.5367730934724895,0
18310503,Affamato,1,Noida,59,Sector 110,"Sector 110, Noida",0.0,0.0,"['Italian', 'Pizza']",400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,200.0,2,"[3.562041884816754, 2.921784776902887]",3.2419133308598207,0
18424173,Ahmed's,1,Noida,47,Sector 110,"Sector 110, Noida",77.38754611,28.5337414,['Mughlai'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,100.0,1,[2.609949748743719],2.609949748743719,0
18233621,Caff�� La Poya,1,Noida,55,Sector 110,"Sector 110, Noida",77.36602105,28.539318,"['Cafe', 'Continental', 'Fast Food', 'Italian']",600,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,0,300.0,4,"[3.321194879089616, 3.5187500000000003, 2.5630916414904332, 3.562041884816754]",3.2412696013492006,0
18432230,Chaskaa Restaurant,1,Noida,34,Sector 110,"Sector 110, Noida",0.0,0.0,"['North Indian', 'Mughlai', 'Chinese']",400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,200.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,0
18409212,Chawla's 2,1,Noida,55,Sector 110,"Sector 110, Noida",77.36599725,28.53954539,"['North Indian', 'Mughlai', 'Chinese', 'Fast Food']",700,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,1,350.0,4,"[2.5104545454545453, 2.609949748743719, 2.621023765996344, 2.5630916414904332]",2.5761299254212604,0
18219528,Chination,1,Noida,17,Sector 110,"Sector 110, Noida",77.3869852,28.53309897,['Chinese'],700,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,3,350.0,1,[2.621023765996344],2.621023765996344,0
18380150,Essen Foods,1,Noida,86,Sector 110,"Sector 110, Noida",77.36632314,28.53927854,"['North Indian', 'Chinese', 'Mughlai']",500,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,0,250.0,3,"[2.5104545454545453, 2.621023765996344, 2.609949748743719]",2.5804760200648693,0
18355013,Haochi,1,Noida,96,Sector 110,"Sector 110, Noida",0.0,0.0,['Chinese'],600,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,1,300.0,1,[2.621023765996344],2.621023765996344,0
18348609,Lassilo,1,Noida,40,Sector 110,"Sector 110, Noida",0.0,0.0,['Fast Food'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,100.0,1,[2.5630916414904332],2.5630916414904332,0
18424175,Mittal Bikaneri Sweets,1,Noida,38,Sector 110,"Sector 110, Noida",77.38711596,28.53319412,"['Mithai', 'Street Food']",100,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,50.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
313415,Royale Bakers,1,Noida,59,Sector 110,"Sector 110, Noida",77.386751,28.533164,"['Bakery', 'Fast Food', 'Desserts']",350,Indian Rupees(Rs.),0,1,0,0,1,3.159626436781609,0,0,0,175.0,3,"[2.4409395973154364, 2.5630916414904332, 2.978866768759571]",2.6609660025218136,0
18460286,RV's Family Restaurant,1,Noida,98,Sector 110,"Sector 110, Noida",0.0,0.0,"['North Indian', 'South Indian', 'Italian', 'Chinese']",500,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,0,250.0,4,"[2.5104545454545453, 2.469811320754717, 3.562041884816754, 2.621023765996344]",2.79083287925559,0
310762,The Cake Shop,1,Noida,58,Sector 110,"Sector 110, Noida",77.38716993,28.53395848,['Bakery'],250,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,2,125.0,1,[2.4409395973154364],2.4409395973154364,0
18208893,Top Food,1,Noida,62,Sector 110,"Sector 110, Noida",0.0,0.0,"['North Indian', 'Chinese']",300,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,3,150.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18478981,Uncle's Corner,1,Noida,54,Sector 110,"Sector 110, Noida",0.0,0.0,['Fast Food'],400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,200.0,1,[2.5630916414904332],2.5630916414904332,0
18410832,Urban Express,1,Noida,70,Sector 110,"Sector 110, Noida",77.38702995,28.53300848,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,200.0,1,[2.5104545454545453],2.5104545454545453,0
18303715,Viddya Chinese Fast Food,1,Noida,59,Sector 110,"Sector 110, Noida",77.37790592,28.53197731,"['Chinese', 'Fast Food']",300,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,150.0,2,"[2.621023765996344, 2.5630916414904332]",2.5920577037433885,0
4480,Domino's Pizza,1,Noida,32,Sector 110,"Sector 110, Noida",77.38758132,28.53420826,"['Pizza', 'Fast Food']",700,Indian Rupees(Rs.),0,0,0,0,2,2.1,1,1,84,350.0,2,"[2.921784776902887, 2.5630916414904332]",2.74243820919666,0
3764,Kamboj's,1,Noida,30,Sector 110,"Sector 110, Noida",77.38638707,28.53210161,"['North Indian', 'Mughlai', 'Chinese']",800,Indian Rupees(Rs.),1,1,0,0,2,2.4,1,1,76,400.0,3,"[2.5104545454545453, 2.609949748743719, 2.621023765996344]",2.5804760200648693,2
304636,Pizza Hut Delivery,1,Noida,51,Sector 110,"Sector 110, Noida",77.38736574,28.53397527,"['Italian', 'Pizza']",800,Indian Rupees(Rs.),0,1,0,0,2,2.3,1,1,94,400.0,2,"[3.562041884816754, 2.921784776902887]",3.2419133308598207,0
307340,Subway,1,Noida,49,Sector 110,"Sector 110, Noida",77.38739625,28.53409103,"['American', 'Fast Food', 'Salad', 'Healthy Food']",500,Indian Rupees(Rs.),0,0,0,0,2,2.4,1,1,51,250.0,4,"[3.6637055837563453, 2.5630916414904332, 3.1655913978494623, 3.0813333333333333]",3.1184304891073937,0
8237,The Cake Expert's,1,Noida,32,Sector 110,"Sector 110, Noida",77.38691278,28.53309132,"['Bakery', 'Desserts', 'Fast Food']",250,Indian Rupees(Rs.),0,1,0,0,1,2.4,1,1,63,125.0,3,"[2.4409395973154364, 2.978866768759571, 2.5630916414904332]",2.6609660025218136,0
18268724,The Saffron Boutique,1,Noida,62,Sector 110,"Sector 110, Noida",77.36664299,28.53934598,"['North Indian', 'Chinese']",800,Indian Rupees(Rs.),1,0,0,0,2,4.0,4,4,175,400.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,2
312463,Aggarwal Kachori Wale,1,Noida,55,Sector 12,"Sector 12, Noida",77.3379637,28.597161,['North Indian'],100,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,9,50.0,1,[2.5104545454545453],2.5104545454545453,0
309318,Bakes & Cakes,1,Noida,76,Sector 12,"Sector 12, Noida",77.3440643,28.5968936,['Bakery'],250,Indian Rupees(Rs.),0,1,0,0,1,3.0,2,2,5,125.0,1,[2.4409395973154364],2.4409395973154364,0
302518,Burger's Kitchen,1,Noida,55,Sector 12,"Sector 12, Noida",77.3382315,28.5971578,['Fast Food'],350,Indian Rupees(Rs.),0,0,0,0,1,2.8,2,2,31,175.0,1,[2.5630916414904332],2.5630916414904332,0
8072,Jhatpat Khana,1,Noida,43,Sector 12,"Sector 12, Noida",77.3435377,28.596352,['North Indian'],400,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,7,200.0,1,[2.5104545454545453],2.5104545454545453,0
5755,Mahi Rasoi,1,Noida,48,Sector 12,"Sector 12, Noida",77.3380039,28.5972511,['North Indian'],500,Indian Rupees(Rs.),0,1,0,0,2,2.6,2,2,34,250.0,1,[2.5104545454545453],2.5104545454545453,0
18486840,Night Safari Cafe,1,Noida,36,Sector 12,"Sector 12, Noida",77.3387224,28.5923274,['Fast Food'],300,Indian Rupees(Rs.),0,0,0,0,1,3.0,2,2,4,150.0,1,[2.5630916414904332],2.5630916414904332,0
8074,Saheb's Restaurant,1,Noida,25,Sector 12,"Sector 12, Noida",77.3378109,28.5969146,"['North Indian', 'Chinese', 'Mughlai', 'Fast Food']",550,Indian Rupees(Rs.),0,0,0,0,2,2.7,2,2,26,275.0,4,"[2.5104545454545453, 2.621023765996344, 2.609949748743719, 2.5630916414904332]",2.5761299254212604,0
307888,Scrummy Bites,1,Noida,33,Sector 12,"Sector 12, Noida",77.3372391,28.5931433,"['North Indian', 'Chinese']",350,Indian Rupees(Rs.),0,1,0,0,1,3.1,2,2,30,175.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
834,Berco's,1,Noida,21,Sector 12,"Sector 12, Noida",77.3388953,28.5939838,"['Chinese', 'Thai']",1100,Indian Rupees(Rs.),0,1,0,0,3,3.7,3,3,1182,550.0,2,"[2.621023765996344, 3.6598290598290597]",3.140426412912702,0
18382337,Cream Bell Scoopers,1,Noida,51,Sector 12,"Sector 12, Noida",77.3377445,28.5969468,['Ice Cream'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,2,100.0,1,[2.5831858407079644],2.5831858407079644,0
18433542,Mayur Kitchen,1,Noida,39,Sector 12,"Sector 12, Noida",77.3439016,28.5972982,"['North Indian', 'Mughlai']",500,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,0,250.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18382335,Raghav Ki Rasoi,1,Noida,34,Sector 12,"Sector 12, Noida",77.3441147,28.5982082,"['North Indian', 'Chinese']",350,Indian Rupees(Rs.),0,1,0,0,1,3.159626436781609,0,0,0,175.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18264985,Red Chilli,1,Noida,50,Sector 12,"Sector 12, Noida",77.3343957,28.5940266,"['North Indian', 'Chinese', 'Mughlai']",500,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,1,250.0,3,"[2.5104545454545453, 2.621023765996344, 2.609949748743719]",2.5804760200648693,0
18265692,Riyaz Biryani Corner,1,Noida,51,Sector 12,"Sector 12, Noida",77.3381282,28.5973644,['Biryani'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,100.0,1,[2.4203389830508475],2.4203389830508475,0
304937,Standard Sweets & Confectioners,1,Noida,29,Sector 12,"Sector 12, Noida",77.3395869,28.5948476,"['Mithai', 'Street Food']",150,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,3,75.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
18489849,Standard Sweets,1,Noida,33,Sector 12,"Sector 12, Noida",77.3441252,28.5969498,"['Mithai', 'Street Food']",150,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,75.0,2,"[2.0736842105263156, 2.356049822064057]",2.2148670162951865,0
18485826,Sushma Homemade Tiffin,1,Noida,25,Sector 12,"Sector 12, Noida",0.0,0.0,"['North Indian', 'South Indian']",200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,100.0,2,"[2.5104545454545453, 2.469811320754717]",2.490132933104631,0
18489806,The Tasty Corner,1,Noida,34,Sector 12,"Sector 12, Noida",77.3355321,28.5919342,"['North Indian', 'Chinese']",300,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,0,150.0,2,"[2.5104545454545453, 2.621023765996344]",2.5657391557254448,0
18381674,The Zaika King,1,Noida,55,Sector 12,"Sector 12, Noida",77.338294,28.597161,"['North Indian', 'Mughlai']",600,Indian Rupees(Rs.),0,0,0,0,2,3.159626436781609,0,0,3,300.0,2,"[2.5104545454545453, 2.609949748743719]",2.5602021470991323,0
18441772,Tiffinhunt,1,Noida,23,Sector 12,"Sector 12, Noida",77.3386901,28.5923266,['North Indian'],200,Indian Rupees(Rs.),0,1,0,0,1,3.159626436781609,0,0,1,100.0,1,[2.5104545454545453],2.5104545454545453,0
18390891,Top Burger,1,Noida,35,Sector 12,"Sector 12, Noida",77.3440914,28.5969249,['Fast Food'],200,Indian Rupees(Rs.),0,0,0,0,1,3.159626436781609,0,0,1,100.0,1,[2.5630916414904332],2.5630916414904332,0
